step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
62,0.3318944573402405,-0.3515098989009857,0.29637226462364197,0.9523065686225891,0.0008949250332079828,-0.04639745131134987,0.3015938997268677,-0.2668841481208801,0.3071245551109314,-0.057155150920152664,0.05242527276277542,0.37009134888648987,0.5123067498207092,1.4899370670318604,1.4010940790176392,-1.5243685245513916,-1.6011062860488892,-1.4513784646987915,-1.6512819528579712
63,0.33477434515953064,-0.350654274225235,0.2976284623146057,0.9529926180839539,0.0006736884824931622,-0.04423370212316513,0.2997467815876007,-0.26104965806007385,0.3133949041366577,-0.05986597388982773,0.04973391816020012,0.37801113724708557,0.4992208182811737,1.4767122268676758,1.3901621103286743,-1.5301804542541504,-1.594605803489685,-1.4271069765090942,-1.6330313682556152
64,0.3376767933368683,-0.3497965931892395,0.2987760603427887,0.9536622762680054,0.0004562406102195382,-0.04219629615545273,0.297905296087265,-0.2551634907722473,0.3202482759952545,-0.0624651201069355,0.04714177921414375,0.38629770278930664,0.4902487099170685,1.4642153978347778,1.3800849914550781,-1.5360701084136963,-1.590486764907837,-1.4032366275787354,-1.615352988243103
65,0.3405984342098236,-0.34893786907196045,0.29982006549835205,0.9543176293373108,0.0002841302193701267,-0.04026145115494728,0.2960689663887024,-0.24937888979911804,0.32730329036712646,-0.06517599523067474,0.044616568833589554,0.39498788118362427,0.4853634536266327,1.4524227380752563,1.3707945346832275,-1.542262315750122,-1.5887893438339233,-1.3797558546066284,-1.5983144044876099
66,0.34353727102279663,-0.34807777404785156,0.30076053738594055,0.9549608826637268,0.00018805198487825692,-0.03841450810432434,0.2942346930503845,-0.24369704723358154,0.3341856598854065,-0.06796549260616302,0.041985657066106796,0.40398359298706055,0.4845075011253357,1.4412306547164917,1.3622934818267822,-1.5484693050384521,-1.589518427848816,-1.3566205501556396,-1.5818536281585693
67,0.34648939967155457,-0.34721747040748596,0.30160224437713623,0.9555941224098206,0.00020117776875849813,-0.03663339093327522,0.2924003005027771,-0.23825179040431976,0.34054577350616455,-0.07105705142021179,0.03923512622714043,0.4133234918117523,0.48739758133888245,1.4306461811065674,1.3544954061508179,-1.554917812347412,-1.5925753116607666,-1.3338075876235962,-1.5660263299942017
68,0.3494523763656616,-0.3463570177555084,0.3023446500301361,0.9562186002731323,0.0003325801226310432,-0.034914012998342514,0.29056310653686523,-0.23300620913505554,0.3461962640285492,-0.07435095310211182,0.036246929317712784,0.42291897535324097,0.4956014156341553,1.4205694198608398,1.3474233150482178,-1.561349630355835,-1.5986907482147217,-1.3113160133361816,-1.550776720046997
69,0.35242077708244324,-0.34550032019615173,0.30299797654151917,0.9568360447883606,0.0005879613454453647,-0.03325940668582916,0.28871843218803406,-0.22800762951374054,0.3516251742839813,-0.07800193876028061,0.03307664394378662,0.4328109323978424,0.504006028175354,1.4110608100891113,1.341002345085144,-1.5679218769073486,-1.6046979427337646,-1.289109706878662,-1.5361549854278564
70,0.3553909659385681,-0.3446473777294159,0.3035576641559601,0.9574466943740845,0.0009454892133362591,-0.031683556735515594,0.2868642807006836,-0.22315549850463867,0.35692304372787476,-0.08185715973377228,0.029682207852602005,0.44292151927948,0.5128056406974792,1.4021010398864746,1.335302710533142,-1.5743801593780518,-1.6110883951187134,-1.267307162284851,-1.5221302509307861
71,0.3583507537841797,-0.3438001871109009,0.3040183186531067,0.9580504298210144,0.0013479308690875769,-0.03023047186434269,0.2849978506565094,-0.2183990776538849,0.3621938228607178,-0.08555397391319275,0.0262689758092165,0.4533734619617462,0.5219157934188843,1.3947330713272095,1.330358624458313,-1.581045389175415,-1.6175991296768188,-1.257574200630188,-1.5088682174682617
